Date,Actual_Price,Actual_Return,Predicted_Price_HybridModel,Predicted_Return_HybridModel,Hybrid_Direction,Correct?,Predicted_Price_Top3Model,Predicted_Return_Top3Model,Predicted_Price_FullModel,Predicted_Return_FullModel,MAPE_Top3Model (%),Directional_Accuracy_Top3Model (%),MAPE_FullModel (%),Directional_Accuracy_FullModel (%),MAPE_HybridModel (%),Directional_Accuracy_HybridModel (%)
2025-04-11,17.450000762939453,0.01808642849067077,17.863123122731036,0.04218925080705205,1,Yes,16.92117513849909,-0.012766876250970265,17.869735541175178,0.04257503952814956,7.14,60.0,6.71,80.0,8.39,60.0
2025-04-14,18.219999313354492,0.044125989498543294,18.708753219457773,0.047339431683738865,1,Yes,16.68494420494156,-0.013960669493932489,18.755268344792153,0.04955489137354865,7.14,60.0,6.71,80.0,8.39,60.0
2025-04-15,17.90999984741211,-0.017014241362521165,19.523506669852292,0.043549318377193995,1,No,16.41431135948936,-0.01622018282638567,19.48590984510415,0.038956600720398575,7.14,60.0,6.71,80.0,8.39,60.0
2025-04-16,17.5,-0.02289223064797241,20.202798975907637,0.034793560272873086,1,No,16.316069220027032,-0.005985151451726109,19.45570492845785,-0.0015500901362269965,7.14,60.0,6.71,80.0,8.39,60.0
2025-04-17,18.059999465942383,0.031999969482421786,20.311165156955038,0.005363919186476431,1,Yes,16.408398098749615,0.0056587697366014995,19.545930307107014,0.0046374767185736535,7.14,60.0,6.71,80.0,8.39,60.0
