Date,Actual_Price,Actual_Return,Predicted_Price_HybridModel,Predicted_Return_HybridModel,Hybrid_Direction,Correct?,Predicted_Price_Top3Model,Predicted_Return_Top3Model,Predicted_Price_FullModel,Predicted_Return_FullModel,MAPE_Top3Model (%),Directional_Accuracy_Top3Model (%),MAPE_FullModel (%),Directional_Accuracy_FullModel (%),MAPE_HybridModel (%),Directional_Accuracy_HybridModel (%)
2025-04-11,157.13999938964844,0.028268497960901806,160.30913800730414,0.04900621858495689,1,Yes,154.29614450224477,0.009659318854070618,161.8739593293948,0.05924585506639471,2.7,60.0,10.16,60.0,9.32,40.0
2025-04-14,159.07000732421875,0.012282092033006897,165.20436082530966,0.03053614334687833,1,Yes,157.4040967127654,0.02014277298079472,168.02274503776266,0.03798502077691078,2.7,60.0,10.16,60.0,9.32,40.0
2025-04-15,156.30999755859375,-0.017350912419331843,173.80706964997782,0.05207313403648476,1,No,158.61695551777999,0.00770538270822642,176.05792292553204,0.04782196532953606,2.7,60.0,10.16,60.0,9.32,40.0
2025-04-16,153.3300018310547,-0.01906465212771813,174.61268043565647,0.004635086405294311,1,No,159.21330154232078,0.003759661270726854,174.1486143010631,-0.010844775359962129,2.7,60.0,10.16,60.0,9.32,40.0
2025-04-17,151.16000366210938,-0.014152469464758122,174.79364167477053,0.0010363579475590702,1,No,159.20061573508437,-7.967806152831367e-05,175.267973664268,0.006427609933604113,2.7,60.0,10.16,60.0,9.32,40.0
